User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Marti 2021,@MartiGCummings,2020-01-03T23:57:59.000Z,"- this POS is the king of projection #TrumpsWar #TrumpIsALaughingStock #DumpTrump2020 
@realDonaldTrump",,2,16
"No Justice, No Peace.",@PhoenixEamon,2020-01-03T23:58:08.000Z,"Tweeting is no substitute for an actual press conference, Press Secretary. 120 characters doesn't even begin to convey all the answers We The People are owed in this insane escalation. Earn your salary, woman up, & face the press in person.Tweeting is no substitute for an actual press conference, Press Secretary. 120 characters doesn't even begin to convey all the answers We The People are owed in this insane escalation. Earn your salary, woman up, & face the press in person.",,,3
Arthur D Lindsay,@Arthur_Lindsay,2020-01-03T23:21:28.000Z,"The issue we're concerned about is whether 
@realDonaldTrump
 is locked into the neocon/banker/cabal war agenda without a pathway out. He has a history of appearing to play ball  but is really marching to his own agenda to defeat them. I hope he's conning the neocons.The issue we're concerned about is whether 
@realDonaldTrump
 is locked into the neocon/banker/cabal war agenda without a pathway out. He has a history of appearing to play ball  but is really marching to his own agenda to defeat them. I hope he's conning the neocons.",4,,17
scrambledegg,@Eggoverlight,2020-01-03T23:56:29.000Z,Democrats are worthless defenders of the USA,,1,18
Dr. Trump2020,@Trump20204ever,2020-01-03T23:54:44.000Z,Follow back! I got you.,,,
Darin LaHood,@RepLaHood,2020-01-03T21:13:32.000Z,"Qasem Soleimani was the mastermind behind Iran's terrorist regime, responsible for the deaths of hundreds of Americans. President 
@realDonaldTrump
 was right to act decisively to deliver justice Soleimani deserved and protect Americans at home and abroad. Full statement 
.",28,21,50
Winston Wells,@WinstonWellsIC,2020-01-03T23:58:15.000Z,"You hold the seat of the late Paul Findley, who helped author the 1973 War Powers Act.  For me, the Soleimani strike highlights Congress's ongoing inability to check the power of the President to use force abroad. I vote in IL-18, and I'd like to hear your views about this.",1,,4
John Oberlin,@OMGno2trump,2020-01-03T21:58:04.000Z,"- Trump never made a deal he didn't break
- He never had a trade war he didn't lose
- He never had an allie he didn't betray
- He never had a co-conspirator he wouldn't throw under the bus
- He never ran an election without foreign help
- He never had a wife he didn't cheat on- Trump never made a deal he didn't break
- He never had a trade war he didn't lose
- He never had an allie he didn't betray
- He never had a co-conspirator he wouldn't throw under the bus
- He never ran an election without foreign help
- He never had a wife he didn't cheat on",13,85,241
Betsy OShea Pro-Democracy,@BetsyOShea,2020-01-03T23:59:48.000Z,"-He never hired an employee he didn't screw
-He never ran a charity he didn't cheat on
-He never made a promise he didn't break
-He never made a mistake that he didn't blame on 
  Someone else 
-He never made a move that didn't benefit himself",1,2,8
Patricia Kelly Adams,@PatriciaKAdams,2020-01-03T23:56:42.000Z,Enlist or sit downEnlist or sit down,,,6
KUSI News,@KUSINews,2020-01-03T23:39:39.000Z,"San Diego's elected officials and candidates react to US airstrike that killed Iranian General Soleimani. Do you support your Representative's reaction to Soleimani's death?San Diego's elected officials and candidates react to US airstrike that killed Iranian General...
SAN DIEGO (KUSI) ì San Diego's elected representatives, and candidates currently campaigning to be elected in 2020 are releasing statements on President Trump's order for an airstrike that killed...
kusi.com",19,3,10
KUSI News,@KUSINews,2020-01-03T23:56:47.000Z,"53rd Congressional candidate @JoseCaballeroSD said, ""the fact is we assassinated their top general."" And continued to say 
@realDonaldTrump
, ""gave Iran the moral high ground.""

Full Statement:San Diego's elected officials and candidates react to US airstrike that killed Iranian General...
SAN DIEGO (KUSI) ì San Diego's elected representatives, and candidates currently campaigning to be elected in 2020 are releasing statements on President Trump's order for an airstrike that killed...
kusi.com",1,2,4
D. O'Genius,@D_ogenius,2020-01-03T23:24:17.000Z,Is uncritically swallowing Iranian government narratives about military operations a better strategy? I don't think there are any honest arguments that Soleimani was anything other than responsible for co-ordinating terrorist attacks across the region. Or are you a romantic?Is uncritically swallowing Iranian government narratives about military operations a better strategy? I don't think there are any honest arguments that Soleimani was anything other than responsible for co-ordinating terrorist attacks across the region. Or are you a romantic?,1,,2
Caitlin Johnstone,@caitoz,2020-01-03T23:55:55.000Z,"You don't have to swallow ANYONE'S narrative to be aware that the US government has an extensive and well-documented history of lying about all its wars, and to demand mountains of independently verifiable evidence for all its claims.
https://corbettreport.com/debunking-a-century-of-war-lies/¶",1,1,7
1ps,@tweet1hz,2020-01-03T23:53:51.000Z,That's exactly what I thought. Eyes locked on that teleprompter like he is terrified. Barely even pulling away from the prompter for emphasis.That's exactly what I thought. Eyes locked on that teleprompter like he is terrified. Barely even pulling away from the prompter for emphasis.,1,,2
Barnacules Nerdgasm *AFK*,@Barnacules,2020-01-03T23:58:45.000Z,"Yeah, this is 100% not Trump. Have you ever seen him stick to a written speech exactly? Have you ever seen him so locked on ignoring the audience? Have you ever seen him just walk away without reminding people about the hoax, or do nothing democrats or witch hunts? He's scared...",,,3
Building Back Better than Ever!,@TravelingUS,2020-01-04T23:57:47.000Z,"YOU

STARTED

THIS 

WAR

WITH 
@IRAN
@realDonaldTrump
.

How 

Many

Buildings

Do 

You

Own?

Maybe 

They 

Should 

Just 

Target

Your

Stuff

Since

This 

Was 

Your 

Idea

And

Leave 

Americans

And 

Our

Troops 

Alone

Because

We 

Deserve 

An

ADULT

POTUS!YOU

STARTED

THIS 

WAR

WITH 
@IRAN
@realDonaldTrump
.

How 

Many

Buildings

Do 

You

Own?

Maybe 

They 

Should 

Just 

Target

Your

Stuff

Since

This 

Was 

Your 

Idea

And

Leave 

Americans

And 

Our

Troops 

Alone

Because

We 

Deserve 

An

ADULT

POTUS!",2,8,10
(((DeanObeidallah))),@DeanObeidallah,2020-01-04T23:55:41.000Z,"Trump's drumbeat of war with Iran reminds me exactly of 2003 when the last Republican President led us into a war in the Middle East based on lies. Nearly 5,000 Americans were killed in Iraq War. How many Americans will die in Trump's war based on lies?Trump's drumbeat of war with Iran reminds me exactly of 2003 when the last Republican President led us into a war in the Middle East based on lies. Nearly 5,000 Americans were killed in Iraq War. How many Americans will die in Trump's war based on lies?",15,83,307
"Judy ''save lives, wear a mask''",@Siubhan_H,2020-01-04T23:58:49.000Z,I'm having exactly the same pit of the stomach anxiety I had during the lead up to the Iraq war.,,1,5
Long Gone Blond,@longgoneblond,2020-01-04T23:59:59.000Z,"No amount of bombing other countries will make you a man 
@realdonaldtrump
 #loser",,2,4
rolandsmartin,@rolandsmartin,2020-01-04T23:59:57.000Z,"Both states went for 
@realDonaldTrump
. #WeTriedToTellYaQuote Tweet
Frank Luntz
@FrankLuntz
 ¬∑ Jan 4, 2020
West Virginia's economy is forecast to shrink the most, while a decline in neighboring Pennsylvania is anticipated to be the most severe since May 2009 during the tail-end of the Great Recession.ù

https://bloomberg.com/news/articles/2020-01-02/nine-states-face-economic-contraction-most-since-2009-crisis?fbclid=IwAR07A5HNL6sH5tXs9Il7bzP-nU_2_UBqf2gMSFgwpyrXoz9saNPp-mk-FOU¶",5,14,56
MatthewJshow,@MatthewJshow,2020-01-04T22:56:48.000Z,Agreed! And well said!Agreed! And well said!,75,179,3K
BJ - GEM hunter,@Boun07188637,2020-01-04T23:59:06.000Z,Y'all seem very passionate. Hope y'all have enlisted to help fight for Trump... or perhaps just keyboard warriors,6,,22
Allen Sutton,@StewardshipAmer,2020-01-04T18:16:41.000Z,"President 
@realDonaldTrump
 has restored American sovereignty, economic security, and US military strength. He has reinforced the Constitution, and the Chief Cornerstone; and he has done so despite the most monstrous attack against any president. He is the greatest of all time ~President 
@realDonaldTrump
 has restored American sovereignty, economic security, and US military strength. He has reinforced the Constitution, and the Chief Cornerstone; and he has done so despite the most monstrous attack against any president. He is the greatest of all time ~",61,49,216
Hispanic Citizen,@US_Latino,2020-01-04T23:57:45.000Z,".
@StewardshipAmer
 

Trump

¢ ENCOURAGED Russia to interfere
-Russia, if you are listeningù

¢ WELCOMED the interference
-I love Wikileaks!ù

¢ DENIED Russian interference
-I have president Putinù

¢ CALLED on Ukraine and China 

Wrong. Treasonous. Un-American.Allen Sutton",2,,4
Brock,@brockmcpeters,2020-01-04T22:55:18.000Z,And Iran abided by none of it.And Iran abided by none of it.,236,28,571
Michelle Major,@MichelleMajor78,2020-01-04T23:59:44.000Z,"Not in touch with reality, are you? Maybe you can do to miss a dose of Koolaid to catch up on some facts.",,,5
Vivian Leigh,@VivianPersists,2020-01-04T23:33:34.000Z,"Omg. He is tweeting our strategy if Iran strikes us. He IS FUCKING TWEETING IT! 
@realDonaldTrump
 YOU ARE UNFIT FOR OFFICE.",175,1.4K,4.3K
SuburbanWomanForTruth,@LissatheR,2020-01-04T23:57:43.000Z,It's time to enact the lunatic amendment,1,1,10
Andrew Weinstein,@Weinsteinlaw,2020-01-04T23:49:16.000Z,"Not that it matters to 
@realDonaldTrump
, but targeting cultural sites is a war crime. https://twitter.com/realDonaldTrump/status/1213593975732527112¶This Tweet is unavailable.",17,184,705
MadKatzMum,@katz_mum,2020-01-04T23:57:26.000Z,Matters to me and betting a whole lot of other people.,1,1,2
"Jackie Billotte, M.S.",@Jackie_Billotte,2020-01-04T23:58:06.000Z,"So you're not trying to contribute, and the only way to entertain yourself is to be a ""troll"" (aka annoyance or irritant). Why? I'm genuinely curious why this type of behavior is such a tentpole of MAGA-culture.",,,4
"Eugene Gu, MD",@eugenegu,2020-01-04T23:18:45.000Z,"If Iran does attack our personnel, then Trump has the right to target their military facilities or warn them of such action as a deterrent. I don't want war with Iran but it is unacceptable for them to attack American assets or people. But targeting cultural sites is outrageous.If Iran does attack our personnel, then Trump has the right to target their military facilities or warn them of such action as a deterrent. I don't want war with Iran but it is unacceptable for them to attack American assets or people. But targeting cultural sites is outrageous.",570,1.2K,15.3K
StephLoy,@StephanieLoiac4,2020-01-04T23:58:44.000Z,"He just assassinated a top leader. While no American feels bad about losing Solemieni, we lose credibility to threaten them for retaliation",,,3
mollah,@mollah,2020-01-04T23:56:10.000Z,"Thank you Mr. President
First target: Khamenei residence!Thank you Mr. President
First target: Khamenei residence!",1,4,17
Azadandish,@Azadandish11,2020-01-04T23:59:16.000Z,"This is indeed the most important target, eliminate the number one world terrorist. Make middle east great again",,2,5
Willo'wisp,@RainyEnby,2020-01-04T23:59:41.000Z,spine to commit war crimes?,1,,2
Vivian Leigh,@VivianPersists,2020-01-04T23:59:02.000Z,"I may have been here before but was mean to Devin Nunes so
..lol My real name is Tara and my daughter is Scarlett. Vivian seemed a good choice. LolI may have been here before but was mean to Devin Nunes so
..lol My real name is Tara and my daughter is Scarlett. Vivian seemed a good choice. Lol",2,,4
Lou & Pat,@Eagles2Two,2020-01-04T23:33:10.000Z,All of u read the article in the NewYorker about this General. A very bad man since the mid 80's and the world will be better without him.  No other Pres had the balls to get rid of himAll of u read the article in the NewYorker about this General. A very bad man since the mid 80's and the world will be better without him.  No other Pres had the balls to get rid of him,454,50,321
Basil,@eu20i,2020-01-04T23:59:12.000Z,"No other president was stupid enough to do it without a strategy. The repercussions of this will not just effect America.
America is the biggest threat to world peace with Trump as its leader.",,1,4
Socially Distanced Extrovert,@305armyz,2020-01-04T23:56:13.000Z,Amazing that Forbes is able to calculate it year after year but you need his taxes. The problem isn't his net worth but your economic illiteracyAmazing that Forbes is able to calculate it year after year but you need his taxes. The problem isn't his net worth but your economic illiteracy,1,,3
"Eric, just me.",@browncoat1701,2020-01-04T23:58:47.000Z,"Forbes estimates their worth based on the figures given to them by the individuals or their representatives. Forbes has been wrong. Read the disclaimer, that it is an estimate and materials are provided by the people on the list.",3,,4
Brian Wilde,@BWildeMTL,2020-01-04T23:57:43.000Z,"That's a war crime. Get this a-hole gone already, Congress and Senate. Do something.That's a war crime. Get this a-hole gone already, Congress and Senate. Do something.",1,4,13
MePeeto,@USAF_Aviator,2020-01-04T23:59:22.000Z,Like Iran could do anything. Maybe obama will come save the day...or possibly give them billions...Like Iran could do anything. Maybe obama will come save the day...or possibly give them billions...,9,,7
Nomen Dubium,@EJPointer,2020-01-04T23:44:25.000Z,Iran was in compliance.  The only people who've said the deal wasn't working are the same ones who are hell bent on bombing Iran now.Iran was in compliance.  The only people who've said the deal wasn't working are the same ones who are hell bent on bombing Iran now.,3,,4
Flora McShortbread,@FloraMcShortbr1,2020-01-04T23:58:28.000Z,"Absolute BS. If you knew anything about Iran, you'd know that the regime is corrupt to the core & not worthy of a deal. Far from keeping nuclear weapons from the regime, the JCPOA almost guarantees that they will have them soon. Trump is right, Obama just wanted to appease.",2,,2
Barbara Slavin,@barbaraslavin1,2020-01-04T23:04:47.000Z,"I stopped following 
@realDonaldTrump
 because I frankly couldn't take it anymore. But his tweets about destroying #Iran's ancient heritage are beyond the pale. What is the goal of US policy? Is there a policy? or just a little man's oversized ego? #Solemaini",64,261,981
Hooman Majd,@hmajd,2020-01-04T23:58:29.000Z,"Also, would be war crime.",5,4,18
Sko Hayes,@skohayes,2020-01-04T23:59:33.000Z,"Bill Clinton managed to devote all his time to the US quite well while being impeached, but then he was competent. Ended up with a 65% approval rating. That won't happen with you.Bill Clinton managed to devote all his time to the US quite well while being impeached, but then he was competent. Ended up with a 65% approval rating. That won't happen with you.",,,2
Ilsa,@SolarCycle_25,2020-01-04T23:59:47.000Z,"All he has is threats, showing the world that he's weak and scared.All he has is threats, showing the world that he's weak and scared.",,1,9
Marziyeh Amirizadeh ŸÖÿ±ÿ∂€åŸá ÿßŸÖ€åÿ±€å ÿ≤ÿßÿØŸá,@MAmirizadeh,2020-01-04T23:59:48.000Z,"Thank you so much 
@realDonaldTrump
. God bless you.Quote Tweet
The White House 45 Archived
@WhiteHouse45
 ¬∑ Jan 3, 2020
A statement from President @realDonaldTrump:",,1,3
Jeff,@Jeff95_Ny,2020-01-04T23:54:32.000Z,Yet y'all voted for him Yet y'all voted for him ,4,1,107
S. Easterling,@Jvillesfinest,2020-01-04T23:58:05.000Z,"Smh....
 look look I cant represent those other people  lol",2,,10
Dr Martin Character Matters,@MartinRemains,2020-01-04T23:59:39.000Z,This is blather. We know why you killed him.This is blather. We know why you killed him.,,,3
Drake Pendraig,@PathOfMan,2020-01-04T23:57:43.000Z,US since 1789 = Peaceful transition of power. Not a new gov't formation.US since 1789 = Peaceful transition of power. Not a new gov't formation.,1,,
-- GEROMAN -- I fell in love with #NATO -,@GeromanAT,2020-01-04T23:59:37.000Z,OK - and again - why should USA have the right to bomb Iranian Cultural sites?,1,1,3
diane Borkowski,@dieb1948,2020-01-04T23:57:46.000Z,I just checked nope don't followI just checked nope don't follow,2,1,4
alsosusieq2,@alsosusieq2,2020-01-04T23:59:20.000Z,"They are absolutely not military related, so yes, civilians.",,,8
