User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Andr√© Picard,@picardonhealth,2019-06-01T23:01:59.000Z,"Meet June Lindsey, the 96-year-old Ottawa woman who contributed to the discovery of DNA's double helix and was never properly recognized https://cbc.ca/radio/thesundayedition/the-sunday-edition-for-june-2-2019-1.5157169/meet-the-96-year-old-ottawa-woman-who-contributed-to-the-discovery-of-dna-s-double-helix-1.5157205?__vfz=medium%3Dsharebar¶ via 
@cbcsunday
 #WomenInSTEM #genomicsMeet the 96-year-old Ottawa woman who contributed to the discovery of DNA's double helix | CBC Radio
In 1948, young physicist June Lindsey's crystallography work in a British laboratory helped Watson and Crick discover the famous double-helix structure of DNA. Today, the 96-year-old's contribution...
cbc.ca",4,225,400
Donna Thomson,@Thomsod,2019-06-01T23:17:53.000Z,"WOW, this is an incredible story! I hope she receives the Order of Canada before she dies. @GGJuliePayette 
@JustinTrudeau",,3,6
Cathy,@cappymar,2019-06-01T23:12:51.000Z,"far too many ... Rocky Racoon, All About That Bass,  Brown Sugar, At Last, Girl Crush, Adalida, He Stopped Loving Her Today, You Can Leave Your Hat On, End of the Line, Good Girl (You know you want it)  .... many many morefar too many ... Rocky Racoon, All About That Bass,  Brown Sugar, At Last, Girl Crush, Adalida, He Stopped Loving Her Today, You Can Leave Your Hat On, End of the Line, Good Girl (You know you want it)  .... many many more",1,,
Robyn L: Itisahw√¢kan,@RobynWins111,2019-06-01T23:41:39.000Z,"Oh, ffs. Someone already called her a gaslighter. She certainly seems to be living up to it. Happy to be done w/this one. 

I'll hope anyone else reading any of this will get the point, & it sure the hell isn't about telling the Indians to be content with plans for partial fixes.Oh, ffs. Someone already called her a gaslighter. She certainly seems to be living up to it. Happy to be done w/this one. 

I'll hope anyone else reading any of this will get the point, & it sure the hell isn't about telling the Indians to be content with plans for partial fixes.",,,2
"Claire
581,573",@FamCat,2019-06-01T20:07:18.000Z,"Mr.. Prime Minister 
Mr. President Mr.. Prime Minister 
Mr. President ",1,,37
Marz Nova,@MarzNova,2019-06-01T21:27:23.000Z,"Ben needs to take a political science 101 course as ""neoliberalism"" is an extreme right-wing ideology. It's basically Laissez-faire economics. Neither of these men are that thank God.Ben needs to take a political science 101 course as ""neoliberalism"" is an extreme right-wing ideology. It's basically Laissez-faire economics. Neither of these men are that thank God.",1,1,43
üÖ∑üÖ∏üÖªüÖª üÜÇüÖΩüÖ¥üÖª,@PhillSnel,2019-06-01T19:59:16.000Z,"Nice! Just guys having a social.
@PeteSouza
 didn't even need to crack open the archives on this!Nice! Just guys having a social.
@PeteSouza
 didn't even need to crack open the archives on this!",,,15
Farm to Cafeteria,@Farm2Cafeteria,2019-06-01T19:49:06.000Z,"Barack Obama visits Canada: ""There's a better story to be told about human progress- it's inclusive & it's hopeful & it is generous & it is kind & is based on science & facts & not fear ""
@JustinTrudeau
 @CDNMinHealth
 Your Ntl #FarmtoSchool initiative is a story of hope. Share it!",,2,4
~Legacy~ ◊†◊§◊™◊ú◊ô ◊ë◊ü ◊û◊™◊™◊ô◊î◊ï,@Immort4l_Legacy,2019-06-01T23:05:35.000Z,"úThe fact that you're stopping your march is proof that you're here just to fight us. You don't like the Jews, this isn't about Israel, this is about fighting the Jewsù

Hit the nail right on the head, plus you can see the Hezbollah flag being waved here too.úThe fact that you're stopping your march is proof that you're here just to fight us. You don't like the Jews, this isn't about Israel, this is about fighting the Jewsù

Hit the nail right on the head, plus you can see the Hezbollah flag being waved here too.",,1,11
Naoibh O'Connor,@Naoibh,2019-06-01T21:05:25.000Z,". 
@JustinTrudeau
 stopped by Burnaby No. 5 firehall for #hatsoffday #cdnpoli #vanpoli",2,11,22
Jim Carr,@jimcarr_wpg,2019-06-01T19:44:24.000Z,"#Budget2019 builds on our strong relationship with our municipal partners. 
 Doubled investments in housing 
 Supported over 1,000 public transit projects across 
 Invested over $40 million in critical 
@cityofwinnipeg
 infrastructure 

#BuildingOurCommunities #cdnpoliMayor Brian Bowman and 3 others",4,8,13
Mayor Brian Bowman,@Mayor_Bowman,2019-06-01T19:53:56.000Z,"Thank you for the collaboration and support to #Winnipeg 
@jimcarr_wpg
.",,,6
silvester Law,@silvesterlaw,2019-06-01T22:05:32.000Z,"With 
@JustinTrudeau
 meeting 
@IAFFCanada
 in 
@CityofBurnaby
 @IAFF323
 @BurnabyFireDept",,5,15
Sacha Leclair,@sachaleclair,2019-06-01T19:36:15.000Z,Which beer did Barack have?Which beer did Barack have?,1,,4
Adam Scotti,@AdamScotti,2019-06-01T19:36:52.000Z,"Fittingly, the Canadian amber",1,2,23
Katherine Dines,@KatherineDines,2019-06-01T17:09:52.000Z,Love it! Who took this pic?Love it! Who took this pic?,6,,15
Ottawa's MOVE 100,@Move100Ottawa,2019-06-01T19:45:28.000Z,Trudeau has a special photographer. I'd assume it was him. But I could be wrong.,1,,5
Virgin Radio Toronto,@VirginRadioTO,2019-06-01T21:30:55.000Z,". 
@JustinTrudeau
 and 
@BarackObama
 grabbed a beer in Ottawa yesterday!! - TylerQuote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Jun 1, 2019
Always great to catch up, @BarackObama. √ la prochaine!",,1,7
Justin Trudeau,@JustinTrudeau,2019-06-01T23:53:52.000Z,"Firefighters are there when we need them, and we need to be there for them too. My thanks to 
@IAFF323
, 
@MayorOfBurnaby
, & 
@BurnabyFireDept
 for the conversation today on how we can better support the women and men who work hard to keep our communities safe.Terry Beech ÈªÉÂøóÂ≥∞",98,165,1.2K
Bronwen Tucker,@bronwentucker,2019-06-01T19:35:22.000Z,"This time last year! TMX wasn't buildable then, and it's not buildable now. 
@JustinTrudeau
 you're running out of time to admit that CLIMATE LEADERS DON'T BUY PIPELINES. We need a #greennewdeal not petronationalism. https://facebook.com/CouncilofCDNS/videos/1709324835811766/¶ #stopTMX",1,8,17
Jodie Emery,@JodieEmery,2019-06-01T23:07:17.000Z,"Lots of more recent news too, of course. Here's one of many scandals:Quote Tweet
Jodie Emery
@JodieEmery
 ∑ May 15, 2019
Woah î $40 MILLION tax dollars to Canopy? Secret numbered companies? #FakeLegalization scam runs deep...

úCrosbie rips into Canopy deal, promises to pull back the curtain on numbered companiesù

úPC leader describes government-supported deal as a coverupù https://google.ca/amp/s/www.cbc.ca/amp/1.5103224¶
Show this thread",2,,4
LILI 52m,@52mLili,2019-06-01T21:27:06.000Z,"Dear 
@JustinTrudeau
 We are #IranianRefugeesInTurkey .We escaped persecution and other human rights violations in Iran.Please help us to start a new life
@HonAhmedHussen
 #Resettlement4Iranian
#WithRefugees
#Resettlement 
@EU_UNGeneva
 @UNGeneva
@UNHCRCanada
 @AmnestyNow
#UCLfinal",,19,7
"Lisa
Black Lives Matter",@lisamflower,2019-07-01T20:36:54.000Z,"By ""millions"" do mean your 5000 followers? By ""millions"" do mean your 5000 followers? ",,1,10
Baynish,@bbassit4eva,2019-07-01T22:26:54.000Z,Nothing like Canada Day as a platform for his election rhetoric.Nothing like Canada Day as a platform for his election rhetoric.,2,,5
Janis Sexton,@Ez4u2say_Janis,2019-07-01T23:30:53.000Z,"Perfect.
So much good progress to report ",1,,10
Ryan Knight ò≠,@ProudSocialist,2019-07-01T07:00:34.000Z,Caption this.,3.3K,915,1.2K
RubyTuesday,@RubyTuesday_72,2019-07-01T20:44:14.000Z,"""Daddy, am I pretty? Tell me how pretty I am, Daddy! Daddy, look how pretty I am! I'm so pretty. I'm the prettiest girl in the whooooole world, right Daddy?""

Also: ""Daddy, quick, is 
@JustinTrudeau
 looking??""",,3,6
John Hardy,@jhardy1995,2019-07-01T23:01:43.000Z,"Trudeau Urges Muslims to Help End Conservative Islamophobia https://youtu.be/zOkCAciwYUA via 
@YouTube",5,3,1
Roy,@HappyGoLuckyRoy,2019-07-01T23:45:54.000Z,"@JustinTrudeau
 uses identity politics to promote hatred against political opponents. FIxed it for you.",,3,14
Jer Robitaille,@robiwan4s,2019-07-01T22:00:29.000Z,How are you going to make Canada better moving backwards with Conservatism? Magic?How are you going to make Canada better moving backwards with Conservatism? Magic?,,2,9
"CB #ChooseForward
Wear a Mask",@mcb1951,2019-07-01T20:38:29.000Z,Not me. I'm proud of Canada and my Prime Minister.Not me. I'm proud of Canada and my Prime Minister.,,3,5
Leonard Beebe,@ljbeebe,2019-07-01T21:40:25.000Z,"How much of our money that we don't have are you giving away to bribe people to vote for you 
@JustinTrudeau
  will you be announcing daily bribes to various groups right up to the election?
#TrudeauMustGo 
#TrudeauIsDone",10,35,50
Sadaf Ebrahim,@ebrahim_sadaf,2019-07-01T22:37:40.000Z,"Canada 
 Day Celebration with PM 
@JustinTrudeau
 amazing afternoon lots of fun Organized by 
 Canada Pakistan Association of the National Capital Region @VoteChris2019 @ChandraNepean #CanadaDay",1,3,25
Tresa.,@Tresa28407900,2019-07-01T22:29:15.000Z,"Smiles on woman in behind. , Trudeau is a great Dad husband and

PRIME MINISTER",,,15
Neil Orford,@neilorford1,2019-07-01T22:15:35.000Z,"Ready for Canada Day BBQ! #CanadaDay2019 is this Canadian enough?  
@JustinTrudeau
 @liberal_party",1,,13
Shahjhan Malik | #WearAMask,@shahjhan_malikk,2019-07-01T21:44:09.000Z,"Happy Canada 
 day to all Canadians #CanadaDay2019 
From the UK 
 
From a Muslim Happy Canada 
 day to all Canadians #CanadaDay2019 
From the UK 
 
From a Muslim ",8,3,56
CanadianPM,@CanadianPM,2019-07-01T22:43:44.000Z,"Today in Ottawa, Prime Minister Justin Trudeau joined the #CanadaDay celebrations on Parliament Hill. Watch the full speech: http://ow.ly/b3TR50uRd1Z",133,261,1.1K
jimmy,@JFN1971,2019-07-01T23:33:03.000Z,"OMG that was painfully embarrassing to watch....another úoveractedù campaign speech by 
@JustinTrudeau",3,2,7
TPQ,@TPQ2019,2019-07-01T21:32:20.000Z,As are we all but we're not proud of our leadership and what it's done to the country and to our international image.As are we all but we're not proud of our leadership and what it's done to the country and to our international image.,18,4,74
Join the rebellion,@Jeff_Mustard,2019-07-01T21:50:13.000Z,"As an Australian, can I be an honorary Canadian today?As an Australian, can I be an honorary Canadian today?",4,,31
The Valley Guy,@1713eh,2019-07-01T19:34:10.000Z,"Canada Proud is an extension of Ontario Proud a right-wing populist political advocacy group and third-party advertiser founded by Jeff Ballingall, who worked in the administration of PM Stephen Harper as a video specialist for his Caucus - a known R-W extremist. 
#cdnpoliCanada Proud is an extension of Ontario Proud a right-wing populist political advocacy group and third-party advertiser founded by Jeff Ballingall, who worked in the administration of PM Stephen Harper as a video specialist for his Caucus - a known R-W extremist. 
#cdnpoli",,8,15
Mr. Ron Martin,@roneeboy,2019-07-01T22:46:42.000Z,"Right on Chris! The best part was that his clip had captioning so I could get it with sound off. Even still, it wasn't surprising that 
@JustinTrudeau
's #CanadaDay ""speech"" was all about him. I'd almost think 
@gmbutts
 wrote this crap.
No challenge is too great: #TrudeauMustGo",1,1,13
Our PM's focus is set toward Ontario. Godspeed,@shiney2120,2019-07-01T22:14:54.000Z,"FYI: The Canadian Taxpayers Federation and other right-wing groups are backed by the US-based Atlas Network/Koch Brothers.
Aaron Gunn is a former member of The Canadian Taxpayers Fed. & is currently spreading propaganda via MANNING's Proud movement in BC.

https://north99.org/2018/02/08/dark-money-conservative-politics-shadowy-american-nonprofit-bankrolling-canadas-conservative-movement/¶FYI: The Canadian Taxpayers Federation and other right-wing groups are backed by the US-based Atlas Network/Koch Brothers.
Aaron Gunn is a former member of The Canadian Taxpayers Fed. & is currently spreading propaganda via MANNING's Proud movement in BC.

https://north99.org/2018/02/08/dark-money-conservative-politics-shadowy-american-nonprofit-bankrolling-canadas-conservative-movement/¶",1,9,15
Jaro Giesbrecht,@JaroGiesbrecht,2019-07-01T21:36:39.000Z,".
@JustinTrudeau
 has shaked 
@AndrewScheer
's hand and he's far right. Is it ok that the PM be respectful regardless of ideological perspective?

Oh look the PM is shaking #XiJinping's hand & he is far left. 

How else do you repair a relationship?From 
Jaro Giesbrecht
Quote Tweet
Stephen Taylor
@stephen_taylor
 ∑ Jul 1, 2019
The bedwetters at the PMO forced Global News to recut their report to show that Trudeau's friendliness to the far-right Brazilian president wasn't unrequited. Yet, the whole point of this story is to show Trudeau's failure to broker agreement with China.
Show this thread",4,18,49
Justin Trudeau,@JustinTrudeau,2019-07-01T12:31:54.000Z,"Happy Canada Day! We have a lot to celebrate, and it's all thanks to Canadians like you. https://bit.ly/2YoT02L1:28
287K views",1.1K,3K,15.5K
MR. Michael,@michael_house9,2019-07-01T21:28:07.000Z,"VOTE Justin Trudeau out!! The worst PM in Canada's 152 years!!

He HATES CANADA & has never once worked to benefit ALL OF CANADA!! 

Let's make Canada, Canada! 
#TrudeauMustGo",,6,11
@WIIS-Spain,@WIIS-Spain,2019-07-01T20:10:59.000Z,"Happy #CanadaDay2019 
@JustinTrudeau
 @WIISCanada
 @CanadaNATO
 @BethOttawa
 #CSAP1325 @NATO1325!!! 
A great day 2 remember our partnership with 
@EmbCanEspana
 & 
@FundacionCanada
 in  #Espa√±aCanad√°MPS . #StrongerTogether 
@WIIS_Global
 #WhyWIISMatters 
#WeAreNATO
#NATOEngages  #SomosOTANQuote Tweet
Marian Caracuel Raya
@mariancaracuel
 ∑ Jul 1, 2019
Replying to @macalbou @MLevinCdaSpain and 3 others
A vosotr@s x la confianza en @SWIIS2011 en la coorganizaci√≥n de ""#Mujeres, #Seguridad y #Defensa, avanzando junt@s x la #Paz"" en @casamerica #Espa√±ayCanad√°MPS 
con #ClareHutchinson  @NATO1325 y la Ministra de @Defensagob, entre otras autoridades. #partnerships  #D√≥ndeEst√°nEllas",,2,6
Yvonne Dean,@Frazzling,2019-07-01T22:45:29.000Z,"We have a Prime Minister who is the epitome of grace and statesmanship. Even if the video making the rounds shows him being snubbed, which it doesn't, why should another leader's supposedly bad behavior be on 
@JustinTrudeau
? 

#cdnpoliGIF",,,13
Women in the World,@WomenintheWorld,2019-07-01T23:15:00.000Z,"On #CanadaDay we look back at Canada's PM 
@JustinTrudeau
 talking to WITW founder #TinaBrown about the essential role men have to play in feminism 
 http://bit.ly/2ZXM254

#WITW",,8,21
Lorrie Goldstein,@sunlorrie,2019-07-01T23:10:46.000Z,Dear CBC: If Canadians do indeed say the country is split between ordinary folks and elites then Canadians are populists because populism is based on the concept that society is divided between ordinary people and elites.Dear CBC: If Canadians do indeed say the country is split between ordinary folks and elites then Canadians are populists because populism is based on the concept that society is divided between ordinary people and elites.,3,6,11
Lorrie Goldstein,@sunlorrie,2019-07-01T23:14:38.000Z,"So the next time 
@JustinTrudeau
 accuses 
@AndrewScheer
 of being sympathetic to white supremacists because he' a 'populist' you might want to ask Trudeau what he thinks 'populism' means, since he's no less a 'populist' than Scheer, or 
@theJagmeetSingh
 or  
@ElizabethMay",5,12,49
Shashaa Tirupati,@sashasublime,2019-07-01T22:13:59.000Z," #Tunesday is #OCanada ! Here's our beloved National Anthem, with a beautiful maple leaf friend of mine, 
@IamDeeDevan
 Thanks Dee
#HappyCanadaDayWeekend 
#CanadaProud #CanadaDay #canadiangirl #Canadian #HappyBirthdayCanada #ProudCanadian #Mumbai 
@JustinTrudeau0:59
789 views",1,5,39
Khaleequr Rahman,@Khaleeqrahman,2019-07-01T21:29:52.000Z,"Wishing all my Canadian Friends a   Happy Canada Day. I Congratulate 
@JustinTrudeau
 @CanadianPM
 on this historical day. 
@CanadaDev
 
@invest_canada",1,1,4
"Bailey, like the drink",@UptheCypherPunx,2019-07-01T22:54:15.000Z,"Today is #CanadaDay. If you must take pride in Canada, then make it worth being proud of. 

5 refugees who protected 
@Snowden
 are seeking asylum here. Let's make Canada their home! Help raise awareness and donate to 
@4TheRefugees
 if you can. https://fortherefugees.com 
@JustinTrudeau",1,4,2
Najma Ahmed,@najmadoc,2019-07-01T23:10:42.000Z,"Women & children suffer disproportionately because of guns in the home.  In CND 148 women died from femicide and the most common method of killing was by gun.  Ban handguns and assault weapons 
@Docs4GunControl
 @JustinTrudeau
 @BillBlairQuote Tweet
Lisa Geller, MPH
@lisabgeller
 ∑ Jul 1, 2019
In my op-ed on #domesticviolence firearm removal in the @orlandosentinel, I urge Florida to strengthen its #dv firearm prohibitions and enforce existing laws. #FlPol #DisarmDV https://orlandosentinel.com/opinion/guest-commentary/os-op-domestic-violence-guns-20190701-xwvj7aby3nhfbjwyj3y4sale2e-story.html¶
Show this thread",,5,3
"NAKED FACE ò©
bullbitcoin.com",@francispouliot_,2019-07-01T21:42:54.000Z,"Under the rules proposed by Mayor of Montreal and the Canadian Federal Government 
@JustinTrudeau
 the wonderful plastic to-go packaging (plastic straws 
) of this third-wave coffeeshop cookiedough ice-cream sandwich (wrapped in plastic) and coldbrew cup will be ILLEGAL.",6,,8
Shashaa Tirupati,@sashasublime,2019-07-01T22:13:59.000Z," #Tunesday is #OCanada ! Here's our beloved National Anthem, with a beautiful maple leaf friend of mine, 
@IamDeeDevan
 Thanks Dee
#HappyCanadaDayWeekend 
#CanadaProud #CanadaDay #canadiangirl #Canadian #HappyBirthdayCanada #ProudCanadian #Mumbai 
@JustinTrudeau789 views
0:02 / 1:00",1,5,39
Vince Kindopp,@VKindopp,2019-08-01T22:44:10.000Z,"The 
@CBCNews
 is already in full climate emergency mode with the upcoming election. Pushing for 
@JustinTrudeau
 s re-election. 
#prestitutes",1,3,3
Dont Call Me Shirley,@TheLiberalLeona,2019-08-01T18:55:32.000Z,"By contrast, here's  Harpers record...By contrast, here's  Harpers record...",1,16,11
Censored,@8maggiemay,2019-08-01T19:48:01.000Z,We need to protect our lakes again!!!!,,2,5
#wexit now,@DarrenBurchill,2019-08-01T22:31:06.000Z,So another do nothing virtue signal. Thanks for your donation #TrudeauMustGoSo another do nothing virtue signal. Thanks for your donation #TrudeauMustGo,,,13
Michelle Rempel Garner,@MichelleRempel,2019-08-01T21:01:29.000Z,"1 TXM execs to get $5M in taxpayer bonuses 
#2 The media bailout was DOUBLED in secret
#3 The Irving family's cozy relationship with Trudeau just got worse
#4 Trudeau spent $17.7M of your taxdollars on advertising 
....and more
Your UPDATE is hereJustin Trudeau HOPES you don't find out about THIS... | Michelle...
Your UPDATE is here:#1 TMX bureaucrats get $5M in taxpayer funded bonuses with no plan to build the pipe.#2 The Irving family's cozy relationship with Trudea...
youtube.com",55,453,618
"Derrick Cameron, Ed.D.",@DerrickJCameron,2019-08-01T21:43:18.000Z,"Let's hear the #liberal defence/denying of this. As a #Canadian I am deeply concerned about what will happen if 
@JustinTrudeau
 forms the next government!",2,,8
Canadian Patriot,@CommonSenseTory,2019-08-01T20:26:46.000Z,"WOW!! The complete, unmitigated gall of lying 
@HarjitSajjan
Besides using the old #LPC fallback, of BLAME HARPER,  HE COMPLETELY GLOSSES OVER THE FACT THAT 
@stephenharper
 WAS READY TO REPLACE THE F-18 
8-YEARS AGO, BUT HAD TO FIGHT 
@JustinTrudeau
 LIES ABOUT COST! #TrudeauMustGoQuote Tweet
Harjit Sajjan
@HarjitSajjan
 ∑ Jul 31, 2019
After years of inaction and cuts from the Harper Conservatives, we are delivering real progress in purchasing 88 advanced jets for Canada's military as we committed to in our Defence policy, Strong, Secure, Engaged. twitter.com/CPC_HQ/status/¶",3,15,24
spikes mom,@spikesmom4,2019-08-01T21:41:57.000Z,"Outrageous,  lying through his teeth.  Anyone paying attention would know Harper was well into the procurement process before the liberals derailed the project.  How dare he lie to Canadians.",1,4,5
Bill Morneau,@Bill_Morneau,2019-08-01T22:57:38.000Z,"Canadians have seen this before. Doug Ford said he wouldn't cut healthcare, then he did. 
@AndrewScheer
 has already promised billions in cuts, no campaign letter will change that. We know Scheer will make harsh cuts, it's what Conservative politicians do.Quote Tweet
Andrew Scheer
@AndrewScheer
 ∑ Aug 1, 2019
I know how important stable federal funding is to ensure quality public health care and social programs.
That's why today I sent a letter to every Premier guaranteeing that, as Prime Minister, I will maintain and increase the Canada Health Transfer and the Canada Social Transfer.",1K,722,1.2K
Hans van der Laan,@HvanderLaanYYC,2019-08-01T23:07:12.000Z,"That's disingenuous BM!

Your leader, 
@JustinTrudeau
, promised a balanced budget by Yr 4!

We're here, and the Liberals are out by about $20B, give or take!

We can't keep spending at that rate, no matter what the GDP to deficit ratio!

Time for sanity in government!

81 days...",1,15,52
Don Rae,@rae_don,2019-08-01T19:29:23.000Z,"How will adding 427,000 square kilometres to a úprotected areaù change the climate?
CC is natural. It's why the Inuit arrived! Climate has changed for more than 125 years...since thermometers.
It is only a úcrisisù because you wish it to be.... so you can gift money to buy votes!How will adding 427,000 square kilometres to a úprotected areaù change the climate?
CC is natural. It's why the Inuit arrived! Climate has changed for more than 125 years...since thermometers.
It is only a úcrisisù because you wish it to be.... so you can gift money to buy votes!",1,4,18
Justin Trudeau,@JustinTrudeau,2019-07-31T20:02:06.000Z,"We're making life more affordable for you & your family:
Cut taxes for the middle class
Increased the CCB so you have more $ to raise your kids
Helping you buy your first home with the First Time Home Buyer Incentive
More money to save for your retirement",724,660,3.6K
MRT Life,@RobLussier,2019-08-01T23:22:57.000Z,"44% of YOUR money goes to taxes 
Carbon tax, GST, PST, HST, Excise Tax, Farm Taxes, Fuel Sur-charges, fuel tax etc

Fed gov't debt $-691 billion

GDP growth is < 1%

Inflation increasing

Do the math Canada 
@MaximeBernier
 for lower taxes and a strong 
@peoplespca
 #bdnmb",1,1,7
UnSpunpodcast,@unspunpodcast,2019-08-01T20:07:58.000Z,"Happy Pride, Vancouver! #UnSpun 30 drops tomorrow. Celebrity shout outs: 
@BradWestPoCo
 (aka ""the Brad Pitt of PoCo"") @MayorGregor 
@michaelgeller
 @hectorbremner
 @JustinTrudeau
 & more. We talk #housing #density #Pride #cctv #CityofSurrey #GranvilleBridge  #bcpoli #vanpoli #podcast",1,3,4
Alberta Blue Skies,@ABBlueSkies,2019-08-01T23:12:01.000Z,If we don't act now the arctic will completely melt by 2013. The only way to stop climate change is to fly around the world telling everyone to panic and raising your taxes.If we don't act now the arctic will completely melt by 2013. The only way to stop climate change is to fly around the world telling everyone to panic and raising your taxes.,1,9,34
Pouyan Tabasinejad,@PTabasinejad,2019-08-01T21:21:16.000Z,So wait are you guys admitting that conservatives are cry babies who refuse to pay taxes?,,1,7
Liberal Party,@liberal_party,2019-08-01T18:29:26.000Z,"At the end of the day, politics is about people ì and that's why #TeamTrudeau is staying focused on you.",275,191,704
Jenny Jardine,@MrsJen_Jardine,2019-08-01T21:37:33.000Z,"Bullshit, #TeamTrudeau is focused on no one besides 
@JustinTrudeau
 because he's the most important person in the world 
 #TrudeauMustGo #LiberalsMustGo",,4,6
The Post Millennial,@TPostMillennial,2019-08-01T20:21:10.000Z,"Four years later and 
@StephenHarper
 is still on 
@JustinTrudeau
's mind. #cdnpoliThe Post Millennial - News, Politics, Culture, and Lifestyle
Political, business, and investigative journalism news coverage in Canada. Local, provincial, and federal news and current events analysis across Canada.
thepostmillennial.com",12,57,120
Justin Trudeau,@JustinTrudeau,2019-08-01T18:21:12.000Z,"Now, nearly 14% of Canada's marine and coastal areas will be protected ì exceeding our target of protecting 10% by 2020. Learn more about the steps we're taking to protect a place that has defined this country and its people for generations:Now, nearly 14% of Canada's marine and coastal areas will be protected ì exceeding our target of protecting 10% by 2020. Learn more about the steps we're taking to protect a place that has defined this country and its people for generations:",55,174,734
Andrew Bresnahan,@AndrewBresnahan,2019-08-01T22:37:11.000Z,"Qujalijunga / I'm thankful to be in Arctic Bay with PM 
@JustinTrudeau
, UN Assistant Secretary-General Dr. Cristiana Pasca Palmer, ITK Natan Obed, and my boss 
@Qikiqtani_Inuit
 Pres PJ Akeeagok to announce the establishment of #TallurutiupImanga National Marine Conservation Area.",,3,9
"Eltie
SinghtheSellout",@eltie196_,2019-08-01T22:40:00.000Z,"Trudeau called to intervene in deportation of bisexual asylum-seeker https://montrealgazette.com/news/local-news/aug-3-deportation-order-for-asylum-seeker-who-fears-for-his-life-in-guinea/¶ 
I don't see why 
@JustinTrudeau
 should intervene, let immigration officials do their job,he claims he's bisexual and he fears his safety. All of a sudden Muslim men are bisexual or gay.Trudeau called to intervene in deportation of bisexual asylum-seeker
montrealgazette.com",2,2,4
Mark Collins,@Mark3Ds,2019-08-01T22:51:18.000Z,"From 
@htTweets
 story on 
@gmbutts
 going after PM #Modi: ""Relations between #India & Canada have come to a standstill since...[#JustinTrudeau's] visit, with no Ministers on either side undertaking a bilateral visit"" https://hindustantimes.com/india-news/trudeau-s-confidante-takes-a-dig-at-indian-govt/story-6Sv2kW1XQOZjV6GoKb51AL.html¶ #GeraldButts #Sikhs #JaspalAtwal #cdnfpFrom 
@htTweets
 story on 
@gmbutts
 going after PM #Modi: ""Relations between #India & Canada have come to a standstill since...[#JustinTrudeau's] visit, with no Ministers on either side undertaking a bilateral visit"" https://hindustantimes.com/india-news/trudeau-s-confidante-takes-a-dig-at-indian-govt/story-6Sv2kW1XQOZjV6GoKb51AL.html¶ #GeraldButts #Sikhs #JaspalAtwal #cdnfp",2,3,2
Mark Collins,@Mark3Ds,2019-08-01T23:06:32.000Z,"Maybe somebody from Global Affairs Canada should call #GeraldButts and suggest, at PMO's behest, that he check in with them before further screwing up relations with #Modi and #India--
@CanadaFP
 #cdnfp 
@David_Mulroney
 @HCI_Ottawa
 @CanadainIndia
 @acoyne
 @IvisonJ",2,2,14
NatureConservancy.ca,@NCC_CNC,2019-08-01T20:38:49.000Z,"HUGE NEWS in Canadian marine conservation. NCC is deeply proud to have played a role in conserving a large marine area in Canada's north. Congrats to all partners involved. @ec_Minister 
@JustinTrudeau
 

Read more: http://bit.ly/2T1HLvh",,10,22
Bloomberg Philanthropies,@BloombergDotOrg,2019-08-01T20:39:52.000Z,"Congratulations to Prime Minister 
@JustinTrudeau
 on new protections to now cover 14% of Canada's marine areas. Canada is leading the way in showing how government can step up and protect oceans ì a vital resource for people's health and livelihoods.Quote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Aug 1, 2019
Now, nearly 14% of Canada's marine and coastal areas will be protected ì exceeding our target of protecting 10% by 2020. Learn more about the steps we're taking to protect a place that has defined this country and its people for generations: https://pm.gc.ca/en/news/news-releases/2019/08/01/new-protections-high-arctic-boost-climate-change-resiliency-and¶
Show this thread",1,5,11
Paul Chislett,@paul_chislett,2019-08-01T23:24:19.000Z,"This is outrageous. Abrams is arguably a war criminal and shouldn't even be allowed in this country #HandsOffVenezuela 
@JustinTrudeau
 @cafreeland
 @theJagmeetSingh
https://cbc.ca/news/politics/powerandpolitics/canada-us-talks-eu-sanctions-maduro-1.5233774¶",1,5,5
Nick Gillespie,@nickgillespie,2019-08-01T20:24:21.000Z,"New 
@reason
 podcast: I talk with 
@ABCSharkTank
's 
@kevinolearytv
 about why capitalism is good, 
@JustinTrudeau
 is terrible, and 
@realDonaldTrump
 is almost certain to win reelection.Kevin O'Leary Talks Shark Tank, Capitalism vs. Socialism, and Trump vs. Trudeau
TV's ""Mr. Wonderful"" says that the president has deregulated the economy.
reason.com",,5,15
Laurie Peters,@peters_lj,2019-08-01T23:42:09.000Z,"Very grateful to 
@karinagould
 , 
@JustinTrudeau
 and @GGJuliePayette for the warm wishes to our Mum, Beatrice Jane Peters on her 95th birthday.  So #blessed to be here with my sibs, her grand & great grandkids to celebrate the inimitable #Bubba .",4,1,15
Ted Stokes,@etsstokes,2019-08-01T21:52:10.000Z,"Another 16 year old has lost his life by a gun. This is really simple caught with an illegal gun 5 years no parole. Caught with a gun while committing a crime 10 years no parole. Injure someone 15 no parole kill someone life no parole. 
@JustinTrudeau
 please start this.",,,3
