Justin,Moving Average,class
-0.035302845528455265,-8.618132901028197e-05,DOWN
0.019399186991869946,-8.291323560594144e-05,UP
-0.0448362903225806,-0.00010510141001485174,DOWN
0.0003059999999999987,-9.35565010657946e-05,UP
0.04093577235772357,-9.908657590296244e-05,DOWN
0.044707171314741036,-0.00010338884795424441,DOWN
-0.003876494023904397,-9.477932933021904e-05,UP
0.035263346613545826,-7.603799388644639e-05,UP
-0.026269635627530357,-8.02225862626127e-05,DOWN
0.05746334661354581,-4.200531687947873e-05,UP
0.0032572016460905378,-4.0597656634666635e-05,UP
-0.017034262948207174,-3.929002078573163e-05,UP
-0.06834615384615389,-2.3241326452039246e-05,UP
-0.03260279999999998,-7.03966088517749e-05,DOWN
0.026149387755102036,-0.00010768833939689415,DOWN
0.11141952191235063,-9.970207080001181e-05,UP
0.057452988047808774,-0.00011323805146634669,DOWN
0.10543333333333327,-0.00012224047805386995,DOWN
0.06845577689243024,-0.00013169194149953434,DOWN
0.1665956175298804,-0.00013617699901069535,DOWN
0.03832048192771084,-0.00012816369646606596,UP
0.02567420814479636,-0.00011902941717800708,UP
0.04280364372469633,-9.36503426010038e-05,UP
-0.0008092369477911622,-9.609094660545381e-05,DOWN
0.03243770491803276,-9.7249892635487e-05,DOWN
0.1493704,-0.00011248158087551197,DOWN
0.07419094650205763,-0.00010253737201915136,UP
0.023685483870967732,-0.00010752929121649046,DOWN
0.002822800000000002,-0.00010756900684971704,DOWN
0.05149549180327867,-0.00010544299090420317,UP
0.048586885245901615,-0.00010778234443642454,DOWN
0.024421513944223105,-0.00011065564907197789,DOWN
0.07128047808764942,-0.00013530324254618087,DOWN
-0.044496747967479676,-0.0001329296653407308,UP
0.004126446280991725,-0.0001265190613108924,UP
0.01911102040816327,-0.00013694415984177866,DOWN
-0.032358775510204066,-0.0001376863758932867,DOWN
0.05785524193548387,-0.00013470011354965727,UP
0.1449829268292683,-0.00015261508134090107,DOWN
-0.035250996015936266,-0.00015735197598631956,DOWN
-0.014294000000000013,-0.00017251964485254234,DOWN
0.025945019920318724,-0.0002007281810152417,DOWN
0.034254799999999995,-0.0001988150339420347,UP
0.12363975903614458,-0.0001912391898848398,UP
-0.02684143426294822,-0.0001865855618916612,UP
-0.05749561752988049,-0.00018232891997493894,UP
0.06171485943775099,-0.00020920048392403245,DOWN
0.06363360995850624,-0.00020089092824271404,UP
-0.008435627530364368,-0.00020483713547747584,DOWN
0.04967680000000003,-0.0002010637688041328,UP
0.15478634538152625,-0.0002200731198589434,DOWN
0.0796779166666666,-0.0002040537787129093,UP
0.05450717131474107,-0.000208212843111788,DOWN
0.013287250996015939,-0.00019047968119112468,UP
0.021669512195121948,-0.00018207051023200194,UP
-0.039743673469387765,-0.00016801933026289184,UP
-0.050292771084337315,-0.00015487277188630522,UP
0.08986706827309236,-0.00017004833630718252,DOWN
0.0775812749003984,-0.0001652074180387153,UP
0.15831504065040639,-0.00016232459186649173,UP
-0.024833067729083644,-0.00016925986386695513,DOWN
-0.02255737051792829,-0.00016782909996937434,UP
0.015378486055776894,-0.00017398251047895386,DOWN
0.12073870967741933,-0.00019597619675115752,DOWN
0.10562727272727274,-0.00020468327892730898,DOWN
