Trump,Moving Average,class
-0.14672857142857146,2.24812253906137e-05,DOWN
0.03877551020408163,2.1135743780931193e-05,DOWN
0.016260465116279082,5.495184087545013e-06,DOWN
-0.07886153846153846,-1.9617857900167124e-05,DOWN
0.12439696969696973,-2.8504425231723474e-05,DOWN
-0.050123913043478276,-3.31588697373153e-05,UP
-0.0471642857142857,-2.9613777795312046e-05,UP
-0.10492,-2.7799721178167758e-05,DOWN
-0.13614054054054056,-5.334812970936298e-05,UP
0.01890975609756096,-4.0089059232695234e-05,DOWN
0.05835121951219513,-5.1872215095061236e-05,UP
0.009414285714285724,-2.9000010588253744e-05,DOWN
-0.12562926829268292,-3.027708061820178e-05,DOWN
0.006845238095238094,-3.304689883276701e-05,DOWN
-0.034648837209302334,-3.478878769014315e-05,DOWN
-0.03334594594594595,-6.598372785671103e-05,DOWN
-0.08209999999999999,-7.555065865960664e-05,UP
-0.015692000000000008,-5.874954191242843e-05,UP
-0.001022727272727256,-3.818027585533734e-05,UP
0.02081250000000001,-3.633893739718452e-05,DOWN
0.030774468085106376,-4.708308090872748e-05,DOWN
0.026484000000000018,-6.037262523705955e-05,DOWN
-0.01735833333333334,-8.205933662153164e-05,DOWN
-0.15459499999999998,-8.858144064505247e-05,UP
-0.08537399999999996,-7.514646790407475e-05,DOWN
-0.08471315789473684,-7.774154284723167e-05,DOWN
-0.09512599999999999,-8.758949971721108e-05,DOWN
0.11978947368421052,-0.00010746978793463313,UP
0.11099142857142853,-9.040778224056467e-05,DOWN
-0.03486111111111111,-0.00010187145172357859,DOWN
-0.12077209302325581,-0.0001018654916864481,UP
-0.0539974358974359,-9.950286273197051e-05,UP
0.061640000000000014,-8.705221667226759e-05,DOWN
-0.01775,-0.00010343103126886355,DOWN
-0.12619555555555553,-0.00011106341651978546,DOWN
-0.08974255319148941,-0.00011621926551175221,DOWN
0.11975681818181819,-0.00012416124237302206,DOWN
-0.1469586206896552,-0.00012854289446750933,DOWN
0.014055263157894723,-0.00014198702537693286,UP
-0.11974081632653062,-0.00013637560172896634,DOWN
0.08292142857142856,-0.0001383298195578586,UP
0.05948367346938777,-0.0001091313169478969,DOWN
0.05611315789473684,-0.0001332423637092628,UP
-0.13691555555555557,-0.0001279772606399554,UP
-0.061515217391304354,-0.00012120026299466957,UP
0.029427659574468093,-7.4922555150847e-05,DOWN
0.06357391304347826,-0.0001023591075228758,UP
-0.06293636363636365,-9.053630781741262e-05,DOWN
0.015022222222222234,-9.429256161430644e-05,UP
-0.15593636363636368,-9.262284008060284e-05,DOWN
0.0177638888888889,-9.366544250055675e-05,UP
0.1770583333333333,-8.773020223795669e-05,DOWN
-0.11414285714285716,-9.187755828143906e-05,DOWN
0.010183673469387753,-0.00010123463612132788,UP
0.13390322580645161,-8.441541753523296e-05,DOWN
0.04217777777777778,-8.542046397619352e-05,UP
0.007494871794871785,-5.1995558040029977e-05,DOWN
0.22143409090909086,-5.3199393842406906e-05,UP
-0.022121276595744678,-2.439939577270067e-05,DOWN
0.09507291666666667,-3.6296212983621956e-05,UP
0.13037249999999997,-2.544813587213035e-05,DOWN
0.03250000000000001,-2.625881059881152e-05,DOWN
0.09201489361702125,-3.3500024577692855e-05,UP
0.11084772727272729,-2.5113081824290617e-05,DOWN
0.021726388888888892,-4.920507837891108e-05,DOWN
0.12277708333333336,-5.608659086808743e-05,UP
0.13309210526315796,-4.966593293542765e-05,DOWN
0.0021531914893617035,-5.3520500028270135e-05,DOWN
0.11381063829787236,-6.436916085617028e-05,UP
-0.032906122448979606,-4.419601066230072e-05,DOWN
0.09759152542372881,-6.380048196574784e-05,DOWN
-0.027637999999999982,-8.499856960297869e-05,DOWN
0.049818867924528304,-0.00010956863785249737,UP
0.25284000000000006,-0.00010358275047095411,DOWN
-0.007348979591836733,-0.00010939936591514154,UP
0.03168857142857143,-9.997452717014355e-05,UP
-0.009580952380952386,-9.621664651038309e-05,UP
-0.002442857142857182,-7.14834724770963e-05,DOWN
-0.09361515151515151,-8.338957606790487e-05,DOWN
-0.03637222222222222,-8.618132901028197e-05,UP
-0.17342499999999997,-8.291323560594144e-05,DOWN
0.04701860465116281,-0.00010510141001485174,UP
0.1549108695652174,-9.35565010657946e-05,DOWN
-0.02776666666666669,-9.908657590296244e-05,DOWN
-0.05911794871794872,-0.00010338884795424441,UP
-0.07899411764705883,-9.477932933021904e-05,UP
-0.16801200000000002,-7.603799388644639e-05,DOWN
-0.12094687500000002,-8.02225862626127e-05,UP
-0.03608823529411767,-4.200531687947873e-05,UP
0.02892702702702702,-4.0597656634666635e-05,UP
-0.031589473684210535,-3.929002078573163e-05,UP
-0.13305263157894734,-2.3241326452039246e-05,DOWN
0.07173409090909091,-7.03966088517749e-05,DOWN
0.06439795918367348,-0.00010768833939689415,UP
-0.06036274509803922,-9.970207080001181e-05,DOWN
-0.168296551724138,-0.00011323805146634669,DOWN
-0.017166666666666663,-0.00012224047805386995,DOWN
0.06108545454545454,-0.00013169194149953434,DOWN
0.0333,-0.00013617699901069535,UP
-0.07401875000000001,-0.00012816369646606596,UP
-0.10883720930232557,-0.00011902941717800708,UP
0.06785,-9.36503426010038e-05,DOWN
-0.05309736842105266,-9.609094660545381e-05,DOWN
-0.09255952380952381,-9.7249892635487e-05,DOWN
-0.21620576923076923,-0.00011248158087551197,UP
-0.016536842105263162,-0.00010253737201915136,DOWN
-0.06915106382978722,-0.00010752929121649046,DOWN
-0.08684166666666666,-0.00010756900684971704,UP
0.003107499999999996,-0.00010544299090420317,DOWN
0.02848750000000002,-0.00010778234443642454,DOWN
-0.015238095238095248,-0.00011065564907197789,DOWN
-0.07440943396226414,-0.00013530324254618087,UP
-0.04286136363636364,-0.0001329296653407308,UP
-0.0044442307692307715,-0.0001265190613108924,DOWN
-0.06534999999999999,-0.00013694415984177866,DOWN
0.05443055555555555,-0.0001376863758932867,UP
-0.09238780487804879,-0.00013470011354965727,DOWN
0.039571999999999996,-0.00015261508134090107,DOWN
-0.015562499999999996,-0.00015735197598631956,DOWN
0.07612045454545453,-0.00017251964485254234,DOWN
-0.017902222222222222,-0.0002007281810152417,UP
0.03713478260869565,-0.0001988150339420347,UP
-0.028132758620689646,-0.0001912391898848398,UP
0.06229772727272726,-0.0001865855618916612,UP
0.20716470588235297,-0.00018232891997493894,DOWN
0.18802363636363637,-0.00020920048392403245,UP
0.03746938775510205,-0.00020089092824271404,DOWN
-0.16854523809523808,-0.00020483713547747584,UP
0.08972745098039214,-0.0002010637688041328,DOWN
-0.02335957446808511,-0.0002200731198589434,UP
-0.04731111111111112,-0.0002040537787129093,DOWN
0.026988636363636354,-0.000208212843111788,UP
-0.06030212765957447,-0.00019047968119112468,UP
-0.07744285714285717,-0.00018207051023200194,UP
-0.10265882352941177,-0.00016801933026289184,UP
0.06778055555555557,-0.00015487277188630522,DOWN
0.05296666666666668,-0.00017004833630718252,UP
-0.06151904761904762,-0.0001652074180387153,UP
0.027668749999999995,-0.00016232459186649173,DOWN
0.017375555555555568,-0.00016925986386695513,UP
0.01946862745098039,-0.00016782909996937434,DOWN
-0.10293750000000003,-0.00017398251047895386,DOWN
0.0494423076923077,-0.00019597619675115752,DOWN
0.0667431818181818,-0.00020468327892730898,UP
